NewI
0.0013230100447156226
0.001058408035772498
0.0007938060268293736
0.000529204017886249
0.0007938060268293736
0.001058408035772498
0.0015876120536587471
0.0015876120536587471
0.001587612053658747
0.0018522140626018714
0.0018522140626018714
0.002116816071544996
0.0018522140626018716
0.002116816071544996
0.002116816071544996
0.0018522140626018716
0.0023814180804881207
0.002646020089431245
0.0023814180804881207
0.0029106220983743693
0.0023814180804881207
0.002646020089431245
0.0037044281252037433
0.003175224107317494
0.0034398261162606187
0.0076734582593506115
0.01005487633983873
0.012700896429269977
0.014817712500814973
0.015611518527644346
0.017728334599189342
0.02116816071544996
0.019051344643904965
0.01693452857235997
0.01984515067073434
0.020903558706506842
0.02513719084959683
0.0291062209837437
0.029900027010573073
0.036779679243094304
0.0420717194219568
0.04339472946667242
0.04709915759187617
0.045511545538217416
0.053185003797568034
0.06376908415529302
0.06985493036098488
0.08308503080814111
0.10425319152359107
0.13124259643578978
0.16537625558945285
0.19898071072522966
0.26698342702361266
0.31672860470492004
0.4794588402049416
0.6638864404382994
0.8419635924570221
1.0554974136741238
1.34735342953839
1.6931882552270539
2.1199912956523135
2.518217319111716
3.206711746381726
4.227546296884301
5.227212686671424
6.456024416203295
8.091000229462862
9.569596255437041
11.088411786770575
12.689783144894367
13.790792104106705
14.905824969793033
15.624484026082563
16.375159925454202
16.365105049114366
16.054197688606195
15.735087665820785
15.279443006420724
14.745740754382444
14.133980909705938
12.91787007660334
12.374906754252049
11.708903497742202
10.885991249929086
10.173947243863138
9.784717688707802
9.28594290185001
8.858610657406865
8.408258038185666
8.133071948884819
7.6972724401554915
7.372605775182279
6.845253971358632
6.531700590761028
6.196185243421146
5.989266472427625
5.741069788038973
5.394970360341366
5.150478104077919
4.863649526383572
4.606191771681911
4.27491005648512
3.9576522477623137
3.6602395897102418
3.4734305713963955
3.228409111115063
2.9897380990483633
2.6981466851930405
2.491757118217403
2.250175484052331
2.0967063188653188
1.8908459559075679
1.76568920567747
1.5730589431668751
1.4574278652587298
1.355291489806684
1.3290958909213144
1.2952268337765944
1.2457462581042302
1.103390377292829
0.9867008913489114
0.8702760074139365
0.7586139596399379
0.6530377580716313
0.6146704667748781
0.6308111893204089
0.6871714172252944
0.7554387355326206
0.8107405554017335
0.8800662817448321
0.8993822283976803
0.9028220545139408
0.896471606299306
0.9086432987106897
0.8853583219236948
0.8840353118789791
0.8776848636643442
0.8763618536196285
0.8798016797358891
0.8824476998253203
0.8779494656732871
0.8631317531724723
0.8636609571903585
0.8461972246001122
0.8403759804033635
0.8202662277236861
0.7858679665610798
0.7445900531659524
0.7514697053984736
0.7207758723610712
0.7162776382090381
0.7041059457976543
0.7017245277171662
0.6980200995919625
0.6850546011537494
0.6638864404382994
0.6440412897675651
0.6151996707927645
0.590591683961054
0.5800076036033289
0.5561934227984477
0.541904914315519
0.5257641917699885
0.5220597636447847
0.5030084190008797
0.5286748138683628
0.5448155364138934
0.5421695163244621
0.5561934227984476
0.5837120317285326
0.5990589482472339
0.6300173832935794
0.6450996978033375
0.6527731560626882
0.6792333569570006
0.7059581598602561
0.7482944812911562
0.7676104279440042
0.8099467493749042
0.8464618266090552
0.8940901882188177
0.9782336270627314
1.075077962335915
1.1698054815375536
1.304487904089604
1.4603384873571041
1.57940939138151
1.6942466632628261
1.8776158554604114
2.072627536051494
2.327439270663723
2.536739459737735
2.7738228597507746
3.017521309987392
3.2141206026321334
3.468403133226476
3.69146262676553
3.8377875377110784
3.9838478466476825
4.116148851119244
4.1918250256769785
4.284700330816015
4.452458004485957
4.657524561416878
4.8734398007144675
5.092794866128318
5.379623443822665
5.809866310364185
6.0466851083682815
6.341451746330923
6.750791054165936
7.115677224498505
7.514697053984737
7.9708709174026815
8.10528873794579
8.428367790865346
8.95545499268005
9.413216468151655
9.908551428893183
10.348319967756659
10.821163757738022
11.208541098830754
11.453297957103146
11.738274320734888
12.255306646209755
12.75778586119275
13.298896969481438
13.938969229114857
14.209127880245786
14.461558196777528
14.719280553488131
15.173602202843472
15.509646754201247
15.779540803323231
16.117172966734657
16.27408195803793
16.404795350455835
16.484175953138774
16.803021373915236
17.008881736872986
17.252844789118548
17.413722810555967
17.796337315487726
18.05855790635036
18.319720089177228
18.33771302578536
18.6901629016976
19.02779506510903
19.20402000306515
19.376540512896064
19.550913236789583
19.875050697744914
20.11954295400836
20.19363151651243
20.177755395975847
20.727598370559658
20.499511438850686
20.27936256741001
20.087261508917297
20.11028188369535
19.998884437930297
19.905744530782314
19.25985102695215
19.078863252835045
18.866652441662666
18.669523945000037
18.198796971090218
17.778608980888535
17.655039842712096
17.441506021494995
17.494691025292564
17.753736392047884
18.263889065290225
18.808969203713065
19.431048526738348
19.939084383909147
20.60138321229379
21.340945827289822
21.73970105476711
21.667993910343526
22.088711104563092
23.05953587537541
24.02268718792839
25.04114032035048
25.88892515700425
26.917433165766173
29.49015849872017
31.623379894819642
33.187177767673504
34.451181564394815
35.727886257545386
36.58810738861949
37.24061594267324
37.694937592028566
37.84443772708145
37.85316959337656
37.72510222104809
37.526915316349694
37.363920478840726
37.52188787817978
36.68680393795527
36.24968141918123
35.79668277987061
35.53208077092747
35.005787375139604
34.63984279677127
33.73913755832886
33.188765379727165
32.24572381985388
31.226212279396012
29.97967221526495
28.760386158055034
27.779771112911813
26.899704831166986
25.909299511692872
24.765689629040683
23.54031772562507
22.28345818314523
21.138260688439388
20.17907840602056
19.42363967048794
18.32368911931137
17.197278367240493
16.310067831254198
15.698043384568749
15.170162376727214
14.708167269112522
14.355717393200278
13.897162111701844
13.735754886246538
13.581491915032695
13.360284635556242
13.038263990672462
12.921574504728543
12.87288773508301
12.704865459404122
12.140733976337382
12.380727998448796
13.05255249915539
13.775445187588003
14.408637794988902
14.905824969793033
15.877708148641132
17.10890129625349
17.556607895385252
17.600002624851925
17.794749703434068
17.867250653884483
18.043740193849548
18.180539432473143
18.33295018962438
18.67005314901792
18.875913511975675
18.159106669748752
18.539868960617905
19.318328070928576
20.71674968819299
21.899256066159815
23.14367931421933
24.25368474173574
25.60977003756925
27.02724299947757
28.369039786828157
30.533219617973973
33.939705881107756
34.75229865057209
38.08257953513025
43.36456483765291
46.3550967427281
48.52880224619587
51.28119234322225
53.19770469399731
57.43927489735559
59.425377576482674
61.09210563081542
62.086479980423675
62.509843194732674
63.41769268741653
64.1360871416971
64.71979917342564
64.62586546025085
63.9291683707036
63.17372963517098
62.316948330213144
60.648632663826746
58.714921182470384
56.55127055534247
54.42360580143079
51.49604917448406
49.25328254668213
47.1454629434412
44.392279040388
41.49726846054127
38.43370640099778
35.61595960776244
32.97390854846535
30.85047742669677
29.274507861431516
26.832495920895425
24.46324953281869
22.426607869983464
20.689231079262907
19.024355238992765
17.886566600537332
17.1911925210348
16.086479133697257
15.086812743910132
14.19827919787912
13.470094469267641
12.654061873687043
12.223819007145524
11.881688609582065
11.372065140357606
10.887314259973799
10.455748383387565
10.086628580911906
9.816469929780975
9.521703291818335
9.381199625069536
9.12744629849308
8.84458675093288
8.761501720124741
8.65222109043123
8.50668998551251
8.468058092206814
8.405347416087293
8.313265916975086
8.25531807701654
8.1703808321458
8.170910036163686
8.18308172857507
8.175937474333605
8.173026852235232
8.197370237058
8.20345608326369
8.147360457367748
8.207160511388894
8.028289553343342
7.888050488603486
7.727701671183952
7.233954322496081
6.836786707072451
6.195656039403262
4.941177915003907
